Estimate,Std. Error,t value,Pr(>|t|),FinalPos
0.019335124253194294,0.12413077776694793,0.15576414327714477,0.8762853877191266,`finalposition_1-1-F`
0.12658647668040057,0.12040747782345154,1.051317401283075,0.29364964366353846,`finalposition_1-1-G`
0.032968180616687034,0.4274463543180953,0.07712822973839872,0.9385541495589894,`finalposition_1-1-G-F`
-0.06071153665856066,0.11287169378705719,-0.5378809745966827,0.5909122078553583,`finalposition_1-2-F`
-0.04086666074318318,0.07640876917094663,-0.5348425473488998,0.5930100674923494,`finalposition_1-2-G`
-0.21717130913666732,0.289477059321203,-0.7502194116726003,0.45349557754430514,`finalposition_1-2-G-F`
0.15421480440473662,0.4892479200083921,0.3152078896975001,0.7527428285029945,`finalposition_1-3-F`
-0.16455761675609956,0.09186783478949302,-1.7912430083191655,0.0738935253382457,`finalposition_1-3-G`
-0.26803426564291344,0.3929870147991011,-0.6820435677243312,0.4955452426729938,`finalposition_1-3-G-F`
0.7438381464660304,0.5209318179723735,1.4278992390237877,0.1539807641240113,`finalposition_1-4-C`
0.022669998120497966,0.11142380100564266,0.20345741139588233,0.8388650287272256,`finalposition_1-4-F`
0.17169674880595898,0.3928482711382258,0.4370561395331852,0.6622700970469564,`finalposition_1-4-G-F`
-0.16532026923094317,0.19319233761767535,-0.8557289138356482,0.3925810107473915,`finalposition_1-5-G`
0.14073464108940312,0.12960267153200788,1.0858930562603872,0.27807940834517014,`finalposition_1-6-F`
-0.047183636377042114,0.060109767764751215,-0.7849578884034705,0.43287123160528984,`finalposition_1-6-G`
0.5375127269961861,0.4051442387673232,1.326719413884799,0.1852416629524363,`finalposition_1-6-G-F`
-0.06276856270053487,0.07440966212768761,-0.8435539270803767,0.39934511172246534,`finalposition_1-7-F`
-0.16810281567237548,0.051555213745108866,-3.260636577000395,0.0011918491160833947,`finalposition_1-7-G`
0.19653331584089806,0.1921500047027071,1.0228119231377213,0.30691959756260595,`finalposition_1-7-G-F`
-0.11917726075704788,0.14309565993062143,-0.8328502822156161,0.4053494973969384,`finalposition_1-8-C`
-0.004363165959009806,0.04100919327456269,-0.10639482541872396,0.9153142065294994,`finalposition_1-8-F`
0.36975500849367754,0.44368881649008496,0.8333656264287211,0.40505917211979936,`finalposition_1-8-F-C`
-0.14256314582278928,0.11484946420014829,-1.241304404993517,0.21510855051410624,`finalposition_1-8-G`
0.0012083277800375254,0.15529666499670583,0.007780770952571046,0.9937951861226929,`finalposition_1-8-G-F`
-0.0776796144615136,0.16801332107665506,-0.4623419974305058,0.6440486853631041,`finalposition_1-9-F`
0.670086504976602,0.3118730572733638,2.1485873477979087,0.03217411429754523,`finalposition_1-9-G`
0.5349945194976435,0.4429501683477094,1.2077984336099872,0.22772835792390142,`finalposition_2-1-C`
-0.04043231250483183,0.10085386214789958,-0.4008999917676815,0.6886747863635977,`finalposition_2-1-F`
-0.3185644531428607,0.19162889786615483,-1.6624029918773802,0.09709449140252481,`finalposition_2-1-G`
-0.4139848167793724,0.45706585639687186,-0.9057443494967778,0.36553231924234963,`finalposition_2-1-G-F`
0.33684049069686,0.09720670849497655,3.4651979879996375,5.780973275812801e-4,`finalposition_2-2-F`
-0.2025255982181365,0.2163787388141748,-0.935977348458735,0.34976246528774857,`finalposition_2-2-G`
0.06625989658320033,0.3014522283861816,0.21980231142400689,0.826119946384856,`finalposition_2-2-G-F`
0.1338248525758579,0.06393918076454601,2.0930023027455364,0.03688109673530639,`finalposition_2-4-C`
0.19059836249941509,0.03979747086869425,4.789207915454367,2.243706179976895e-6,`finalposition_2-4-F`
0.2256135325214486,0.1861436873705223,1.2120396652096017,0.2261022858017632,`finalposition_2-4-F-C`
0.0012768108359494782,0.31942840999247096,0.003997173689026512,0.9968124105538467,`finalposition_2-4-G`
-0.27831437581697194,0.3849347492481835,-0.7230170213537439,0.47002678526988007,`finalposition_2-5-F`
0.014365906264760309,0.3243574209790196,0.04429035790640825,0.9646916486455137,`finalposition_2-5-G`
-0.5885690121334954,0.40575162998819947,-1.450564751029128,0.14756390016193396,`finalposition_2-6-G`
-0.40264576285859877,0.40352331959907645,-0.9978252638748373,0.3188742799967092,`finalposition_2-7-F`
0.08537302235958202,0.1561275407348635,0.5468159042136126,0.5847630816471178,`finalposition_2-8-C`
0.1234007914060691,0.08102925367932683,1.5229165493048669,0.12844784079047142,`finalposition_2-8-F`
1.2899325422000052,0.42909570639426853,3.0061651118335098,0.0027863551340802243,`finalposition_2-8-F-C`
-0.25128550389580484,0.401450789412695,-0.6259434793076993,0.5316539346099503,`finalposition_2-8-G`
0.07976160588295039,0.15006513766320587,0.5315132290216594,0.5953126937056192,`finalposition_2-9-C`
0.08916753559699435,0.04151951090179828,2.147605635526221,0.0322525395658407,`finalposition_2-9-F`
0.45159647343293036,0.2990880032032647,1.509911693535961,0.13173366349858473,`finalposition_2-9-F-C`
-0.11745729503747444,0.40562924263468825,-0.2895681146520718,0.7722735475902486,`finalposition_2-9-G`
0.1452325056738412,0.2908107117454906,0.4994056264369815,0.6177258635835221,`finalposition_2-9-G-F`
-0.017709445841612107,0.06858305285940898,-0.258218978351917,0.7963502275346357,`finalposition_3-1-F`
-0.03149377740770026,0.029471435775226908,-1.0686203973195394,0.28578581012641396,`finalposition_3-1-G`
0.18962590670106522,0.11489810207584851,1.6503832811432002,0.09952838129080692,`finalposition_3-1-G-F`
0.12659772895181348,0.106179751332001,1.192296340532668,0.2337428786904874,`finalposition_3-2-F`
-0.0322385026552665,0.04262194863099395,-0.7563826547297562,0.44979635794477535,`finalposition_3-2-G`
