Estimate,Std. Error,t value,Pr(>|t|),FinalPos
0.033157846115813704,0.07910423751703952,0.4191664967211309,0.6752847456483154,`finalposition_1-1-F`
-0.015861495172688554,0.07673150765603368,-0.20671423848194526,0.8363219905591237,`finalposition_1-1-G`
-0.12618635972907488,0.2723967298525581,-0.4632447672825462,0.6434020020152419,`finalposition_1-1-G-F`
0.0050132411918573355,0.07192921397016602,0.06969687162071131,0.9444643873182316,`finalposition_1-2-F`
-0.024458216456444977,0.04869265732170899,-0.5022978371225716,0.6156917850322119,`finalposition_1-2-G`
-0.03527832754198718,0.184473685480893,-0.19123772287642166,0.8484214105360705,`finalposition_1-2-G-F`
-0.06708601901544117,0.3117807232443395,-0.2151705157309117,0.8297271213201513,`finalposition_1-3-F`
-0.11271987380471314,0.05854418343376568,-1.9253812623800528,0.05478089763032704,`finalposition_1-3-G`
0.009124533372275492,0.2504369884650628,0.03643444775550162,0.9709513181276753,`finalposition_1-3-G-F`
-0.16598514456775887,0.3319717720325296,-0.49999776653146927,0.6173091740112563,`finalposition_1-4-C`
-0.056194018421391316,0.07100652214030206,-0.7913923499922632,0.42911173464860985,`finalposition_1-4-F`
-0.06278781413269431,0.2503485719441862,-0.25080156697156036,0.8020764387595185,`finalposition_1-4-G-F`
0.04239597069236854,0.12311477327623638,0.3443613594385087,0.7307275917369004,`finalposition_1-5-G`
0.05334159375233601,0.08259128554691632,0.6458501450741446,0.5186896055749605,`finalposition_1-6-F`
0.01634687335619736,0.03830586927670934,0.4267459181806521,0.6697585652123693,`finalposition_1-6-G`
0.08122298553740392,0.2581843654623747,0.3145929668976822,0.7532094395656577,`finalposition_1-6-G-F`
-0.007342993322526834,0.04741869576908868,-0.15485439241695864,0.877002165010631,`finalposition_1-7-F`
-0.05294283616549014,0.032854348830324794,-1.6114407392126895,0.10775073591097516,`finalposition_1-7-G`
-0.02898209726541851,0.12245053067693293,-0.23668412954357346,0.8130043129802104,`finalposition_1-7-G-F`
-0.08313732953449812,0.09118989886667257,-0.9116945030946026,0.36239396280177816,`finalposition_1-8-C`
-0.04174545546276336,0.02613373591571067,-1.5973780249944092,0.11084927605356715,`finalposition_1-8-F`
0.2494678527914293,0.282747487405426,0.882299096910178,0.3780632404280758,`finalposition_1-8-F-C`
-0.10037623912877468,0.07318957842872974,-1.371455353121328,0.17088328453678775,`finalposition_1-8-G`
-0.005943816022089733,0.09896517603851297,-0.06005967209896799,0.9521334758299367,`finalposition_1-8-G-F`
0.0661393918334391,0.10706905970916424,0.6177264656390562,0.5370529481607763,`finalposition_1-9-F`
0.060186593166075886,0.19874587786790135,0.3028319068135822,0.7621511004183721,`finalposition_1-9-G`
-0.12641363036570075,0.28227677257428474,-0.4478357507521572,0.6544767777746625,`finalposition_2-1-C`
0.0039347677248397364,0.06427066686745991,0.061221828193475616,0.9512084054870235,`finalposition_2-1-F`
-0.14891874113001247,0.12211844737163231,-1.219461468231914,0.2232768268871627,`finalposition_2-1-G`
-0.16497460774057832,0.29127221077458176,-0.5663932281828755,0.5713951316204847,`finalposition_2-1-G-F`
0.033704460463678164,0.06194646239527315,0.5440901572169519,0.5866358079122902,`finalposition_2-2-F`
-0.012225736101844945,0.13789066222504176,-0.08866253816296982,0.9293876318674098,`finalposition_2-2-G`
0.05284493505526983,0.19210504520540286,0.2750835356706373,0.7833721788005792,`finalposition_2-2-G-F`
0.042644721074645814,0.04074622130652853,1.0465932718971684,0.295821727453475,`finalposition_2-4-C`
0.10387185327826376,0.025361547271420565,4.095643383529479,4.95214683473304e-5,`finalposition_2-4-F`
-0.12972105529492156,0.11862291305143244,-1.0935581664452736,0.27470540870187826,`finalposition_2-4-F-C`
-0.0018249545542783222,0.20356064199625765,-0.008965164072885333,0.9928507097148356,`finalposition_2-4-G`
-0.09046086689579678,0.24530555903113185,-0.3687681080407817,0.7124655797095807,`finalposition_2-5-F`
0.03051963726057581,0.2067017296686162,0.1476506138071744,0.8826814260131719,`finalposition_2-5-G`
-0.20164968832737534,0.2585714348118649,-0.7798606542679183,0.435862946689654,`finalposition_2-6-G`
0.10841699938835102,0.25715140991994156,0.42160764128069245,0.6735029636358332,`finalposition_2-7-F`
-0.06043108394127744,0.0994946643162854,-0.6073801480366019,0.5438901264079561,`finalposition_2-8-C`
0.015803562342652615,0.05163713177494189,0.30605035174168327,0.7597009672207076,`finalposition_2-8-F`
1.5466537087597664e-4,0.2734478047006331,5.656120408254956e-4,0.9995489453731361,`finalposition_2-8-F-C`
-0.10793610965213778,0.2558306583458835,-0.42190451429870446,0.6732864022098138,`finalposition_2-8-G`
-0.06693292300855552,0.09563130519511079,-0.6999059865594882,0.484330097966568,`finalposition_2-9-C`
0.024086246525432117,0.026458943632283318,0.910325327427048,0.3631146187121497,`finalposition_2-9-F`
0.48008571119585153,0.19059840653143637,2.5188338136324795,0.012103130768075798,`finalposition_2-9-F-C`
-0.17072817692933742,0.2584934415981318,-0.6604739210163826,0.509271266500283,`finalposition_2-9-G`
-0.005766263282840798,0.18532357589513093,-0.031114569503578726,0.9751912948551771,`finalposition_2-9-G-F`
-0.05108965257658503,0.043705599857112344,-1.1689498083452357,0.24301262298354823,`finalposition_3-1-F`
-0.0019861234101718373,0.01878112340445256,-0.1057510441415328,0.9158247121083304,`finalposition_3-1-G`
-0.022491620074022924,0.07322057365925136,-0.3071762340826884,0.7588444265377221,`finalposition_3-1-G-F`
0.04018491681773433,0.06766467124403419,0.5938832788059593,0.552874091503431,`finalposition_3-2-F`
